TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TXs_LAST_1H,AMOUNT_LAST_1H,TX_HOUR,TX_DAY,TX_IS_WEEKEND,TX_HOUR_CATEGORY,AMOUNT_TO_AVG,AMOUNT_TO_AVG_DAY,AMOUNT_TO_AVG_WEEK,AMOUNT_TO_AVG_MONTH,CUSTOMER_STD,Z_SCORE,CUSTOMER_TX_FREQ,CUSTOMER_AVG_AMOUNT,TIME_SINCE_LAST_TX,NEW_TERMINAL_FLAG,MULTI_TERMINAL_FLAG,TERMINAL_FREQ,CUSTOMER_TERMINAL_FREQ,TIME_SINCE_LAST_TERMINAL_USE
169610,2024-05-06 11:19:13,555,1775,4.82,3064753,35,0,0,1,4.82,11,2,0,Morning,0.8,0.66,0.73,0.76,2.89,-0.43,286,6.0536013,6235.0,1,0,80,13,336701.0
133844,2024-04-29 00:11:06,2120,1619,35.44,2419866,28,0,0,1,35.44,0,2,0,Night,0.77,1.0,0.78,0.82,20.8,-0.5,87,45.828045,37414.0,1,0,86,3,200918.0
82649,2024-04-18 09:21:21,988,4870,119.05,1502481,17,0,0,1,119.05,9,5,1,Morning,1.64,1.33,1.4,1.72,31.34,1.48,178,72.658485,145814.0,1,0,74,2,100842.0
64480,2024-04-14 11:49:20,1404,1144,59.91,1165760,13,0,0,1,59.91,11,1,0,Morning,0.66,1.0,0.69,0.74,48.12,-0.64,54,90.80518,97079.0,1,0,81,2,95747.0
188231,2024-05-10 09:32:31,1135,778,27.46,3403951,39,0,0,1,27.46,9,6,1,Morning,0.28,0.3,0.29,0.29,46.68,-1.48,155,96.50252,86135.0,1,0,75,2,7402.0
323155,2024-06-07 11:59:21,745,2100,37.01,5831961,67,0,0,1,37.01,11,6,1,Morning,0.81,1.02,0.91,0.83,21.52,-0.39,239,45.443848,5564.0,1,1,85,9,108060.0
332358,2024-06-09 11:09:34,1364,517,22.87,6001774,69,0,0,2,65.67,11,1,0,Morning,0.53,0.72,0.63,0.56,20.12,-1.01,264,43.26788,2235.0,1,0,76,3,157481.0
303462,2024-06-03 10:24:17,1241,2776,36.82,5480657,63,0,0,1,36.82,10,2,0,Morning,1.39,1.01,1.15,1.38,12.03,0.86,195,26.463026,12082.0,1,1,40,6,87121.0
69617,2024-04-15 12:58:04,164,436,100.66,1256284,14,0,0,1,100.66,12,2,0,Afternoon,1.96,1.4,1.78,1.84,22.06,2.24,300,51.334633,19830.0,1,1,77,7,16537.0
4517,2024-04-01 20:34:41,1015,891,112.19,74081,0,0,0,1,112.19,20,2,0,Evening,1.39,1.0,1.24,1.19,55.91,0.57,99,80.53445,-1.0,1,0,82,2,1945.0
246558,2024-05-22 11:10:35,671,2295,36.5,4446635,51,0,0,2,60.86,11,4,0,Morning,1.41,1.46,1.85,1.53,11.14,0.96,190,25.817368,1922.0,1,1,101,5,17588.0
11577,2024-04-03 10:46:54,2149,2040,17.51,211614,2,0,0,1,17.51,10,4,0,Morning,0.94,1.18,0.9,0.87,9.04,-0.13,192,18.698803,12990.0,1,0,69,2,98022.0
364515,2024-06-16 06:25:41,1198,487,72.66,6589541,76,0,0,1,72.66,6,1,0,Morning,1.03,0.91,0.97,1.02,31.18,0.06,178,70.82359,47158.0,1,0,72,6,150384.0
318263,2024-06-06 11:55:35,2443,3447,111.14,5745335,66,0,0,1,111.14,11,5,1,Morning,1.22,0.98,0.78,1.14,46.5,0.44,147,90.83327,40847.0,1,0,79,4,83790.0
110469,2024-04-24 05:06:11,2444,4538,16.47,2005571,23,0,0,1,16.47,5,4,0,Night,0.87,1.26,1.0,0.88,9.02,-0.28,162,19.030802,36793.0,1,0,123,5,32691.0
269969,2024-05-27 10:03:29,12,1715,71.74,4874609,56,0,0,1,71.74,10,2,0,Morning,1.28,0.89,1.11,1.28,26.35,0.59,143,56.21825,65505.0,0,0,177,8,9287.0
336339,2024-06-10 08:35:14,1477,4934,38.45,6078914,70,0,0,1,38.45,8,2,0,Morning,1.15,0.64,0.57,0.75,32.66,0.15,298,33.461243,4677.0,1,1,94,4,61193.0
193635,2024-05-11 11:07:59,758,4162,37.44,3496079,40,0,0,1,37.44,11,7,1,Morning,1.86,1.9,1.61,1.74,9.21,1.88,184,20.13451,7643.0,1,1,48,6,56768.0
181735,2024-05-08 21:40:08,1275,3911,62.43,3274808,37,0,0,1,62.43,21,4,0,Evening,0.91,1.16,0.82,0.9,30.4,-0.21,276,68.93453,32497.0,1,0,100,13,27134.0
299593,2024-06-02 12:48:22,1153,98,86.01,5402902,62,0,0,1,86.01,12,1,0,Afternoon,1.11,1.11,1.22,1.14,36.23,0.23,160,77.71863,15830.0,1,0,50,1,585646.0
280409,2024-05-29 12:22:28,993,3751,12.26,5055748,58,0,0,1,12.26,12,4,0,Afternoon,0.94,0.91,0.96,0.95,6.55,-0.12,290,13.024483,6736.0,1,1,56,7,63523.0
68700,2024-04-15 10:19:40,32,1453,51.27,1246780,14,0,0,1,51.27,10,2,0,Morning,0.78,0.95,0.78,0.77,29.75,-0.49,154,65.822464,10209.0,1,0,112,6,73777.0
364577,2024-06-16 06:43:49,249,3532,22.76,6590629,76,0,0,2,63.52,6,1,0,Morning,0.9,0.83,0.76,0.94,13.23,-0.2,229,25.347292,2702.0,1,1,72,3,1461.0
35231,2024-04-08 11:08:23,1035,801,5.3,644903,7,0,0,1,5.3,11,2,0,Morning,0.78,1.26,0.92,0.74,3.17,-0.48,254,6.8232284,7244.0,1,1,106,16,5313.0
249543,2024-05-23 04:45:25,1229,2539,13.71,4509925,52,0,0,1,13.71,4,5,1,Night,1.05,1.45,1.12,1.04,6.0,0.11,160,13.024875,61962.0,1,0,74,7,74244.0
174217,2024-05-07 10:22:16,1339,1441,41.61,3147736,36,0,0,2,117.27,10,3,0,Morning,0.65,0.58,0.61,0.66,28.94,-0.79,280,64.48007,1404.0,1,1,38,5,97944.0
193119,2024-05-11 09:39:32,1006,3883,179.44,3490772,40,0,0,1,179.44,9,7,1,Morning,1.77,1.62,1.88,1.89,43.5,1.79,131,101.40679,76228.0,1,1,88,6,144026.0
274362,2024-05-28 08:30:17,2033,2441,71.18,4955417,57,0,0,1,71.18,8,3,0,Morning,1.47,1.11,1.37,1.45,24.93,0.91,129,48.447906,65176.0,1,0,110,5,65573.0
167231,2024-05-05 20:50:39,2009,3851,51.67,3012639,34,0,0,1,51.67,20,1,0,Evening,0.58,0.71,0.65,0.64,43.46,-0.87,285,89.28144,21945.0,1,0,38,6,19731.0
309289,2024-06-04 13:19:16,1413,1351,48.56,5577556,64,0,0,2,76.65,13,3,0,Afternoon,1.64,1.65,1.43,1.45,13.27,1.43,289,29.533703,2213.0,1,1,110,20,250437.0
41999,2024-04-09 17:05:37,1845,4529,72.61,752737,8,0,0,1,72.61,17,3,0,Afternoon,0.85,0.98,0.81,0.84,39.92,-0.31,250,84.95268,12345.0,1,0,79,5,8958.0
254372,2024-05-24 05:49:14,131,1523,65.47,4600154,53,0,0,1,65.47,5,6,1,Night,1.18,1.58,1.12,1.15,25.6,0.39,307,55.36824,14048.0,1,0,65,13,82791.0
288839,2024-05-31 09:13:25,680,4092,48.49,5217205,60,1,2,1,48.49,9,6,1,Morning,0.6,1.95,0.63,0.65,39.5,-0.83,169,81.18266,38511.0,1,0,59,4,57955.0
82083,2024-04-18 07:13:32,580,3466,95.3,1494812,17,0,0,1,95.3,7,5,1,Morning,0.9,0.95,0.86,0.91,48.16,-0.22,229,106.05485,4312.0,1,1,44,8,331251.0
158635,2024-05-04 06:23:27,744,1741,28.67,2874207,33,0,0,2,78.96,6,7,1,Morning,0.58,0.62,0.6,0.59,23.92,-0.85,294,49.113094,2979.0,1,0,77,6,331461.0
95085,2024-04-20 19:37:29,1846,2932,17.29,1712249,19,0,0,1,17.29,19,7,1,Evening,1.04,1.14,1.2,1.2,13.68,0.04,289,16.700312,12282.0,1,0,82,9,122941.0
323721,2024-06-07 13:36:03,1082,618,13.61,5837763,67,0,0,1,13.61,13,6,1,Afternoon,0.83,0.51,0.7,0.76,7.76,-0.35,158,16.315506,94646.0,1,0,122,4,3893.0
328820,2024-06-08 14:36:05,118,3967,160.08,5927765,68,0,0,1,160.08,14,7,1,Afternoon,1.61,1.62,1.53,1.55,44.0,1.38,234,99.494484,93891.0,1,0,109,9,50419.0
372948,2024-06-17 18:25:36,365,2159,46.36,6719136,77,0,0,1,46.36,18,2,0,Evening,0.91,1.0,0.7,0.88,22.86,-0.2,275,51.003853,113914.0,1,0,76,12,27312.0
80443,2024-04-17 17:31:42,1249,3288,63.98,1445502,16,0,0,2,72.7,17,4,0,Afternoon,1.47,1.49,1.44,1.47,19.13,1.08,315,43.40851,1771.0,1,1,77,11,31996.0
342627,2024-06-11 12:50:45,153,4831,17.38,6180645,71,0,0,1,17.38,12,3,0,Afternoon,1.2,1.15,1.32,1.12,6.33,0.45,86,14.502558,5599.0,1,0,70,4,19191.0
233337,2024-05-19 15:03:12,645,3805,90.39,4201392,48,0,0,1,90.39,15,1,0,Afternoon,1.22,1.28,1.31,1.19,34.86,0.47,246,74.13874,7027.0,1,0,123,7,10656.0
145985,2024-05-01 11:49:18,2429,495,57.85,2634558,30,0,0,1,57.85,11,4,0,Morning,1.83,1.37,1.84,1.82,12.51,2.09,207,31.6829,7870.0,1,1,50,7,103114.0
43174,2024-04-10 04:38:42,1197,1860,111.72,794322,9,0,0,1,111.72,4,4,0,Night,1.55,1.6,1.49,1.6,31.46,1.27,251,71.874825,39800.0,1,0,117,9,66134.0
213571,2024-05-15 13:08:00,1736,1716,120.27,3848880,44,0,0,1,120.27,13,4,0,Afternoon,2.43,2.03,2.53,2.36,22.09,3.2,123,49.57561,11011.0,1,0,134,3,92901.0
144955,2024-05-01 08:51:42,1427,3388,29.53,2623902,30,0,0,1,29.53,8,4,0,Morning,1.33,0.83,1.34,1.29,9.93,0.74,238,22.208193,65958.0,1,1,64,4,49943.0
136852,2024-04-29 13:30:50,1391,4480,23.09,2467850,28,0,0,1,23.09,13,2,0,Afternoon,1.37,1.51,1.26,1.33,8.22,0.76,268,16.843433,113266.0,1,1,97,6,16351.0
223532,2024-05-17 14:28:17,2248,2774,41.71,4026497,46,0,0,1,41.71,14,6,1,Afternoon,0.81,1.0,0.97,1.01,47.57,-0.21,157,51.7193,75369.0,1,0,86,5,22824.0
94880,2024-04-20 18:21:40,1347,4296,115.09,1707700,19,0,0,2,169.06,18,7,1,Evening,1.12,1.18,1.27,1.22,47.79,0.27,140,102.38872,2095.0,1,0,99,5,33655.0
60259,2024-04-13 13:39:40,2140,234,34.8,1085980,12,0,0,1,34.8,13,7,1,Afternoon,1.22,1.07,1.18,1.17,13.54,0.47,150,28.4442,15402.0,1,0,84,7,55896.0
290374,2024-05-31 13:49:13,615,160,2.93,5233753,60,0,0,1,2.93,13,6,1,Afternoon,0.29,0.42,0.37,0.36,8.77,-0.8,266,9.971241,22722.0,1,0,82,9,76871.0
110252,2024-04-24 03:25:29,1218,4985,11.92,1999529,23,0,0,2,32.3,3,4,0,Night,0.62,0.53,0.59,0.63,9.06,-0.79,264,19.073484,3228.0,1,0,75,10,69334.0
173594,2024-05-07 08:26:17,775,2839,49.82,3140777,36,0,0,1,49.82,8,3,0,Morning,1.74,1.98,1.86,1.72,13.36,1.58,314,28.65102,4304.0,1,1,91,9,11507.0
244181,2024-05-21 20:02:32,283,4052,42.87,4392152,50,0,0,1,42.87,20,3,0,Evening,0.59,0.61,0.72,0.59,29.49,-1.01,91,72.69747,17384.0,1,0,48,3,289894.0
300492,2024-06-02 15:39:11,2000,412,110.47,5413151,62,0,0,1,110.47,15,1,0,Afternoon,1.49,1.0,1.4,1.75,35.66,1.02,80,74.23875,79183.0,1,0,105,4,27418.0
29727,2024-04-07 08:27:21,1138,3893,16.16,548841,6,0,0,1,16.16,8,1,0,Morning,0.91,0.89,0.91,0.91,8.42,-0.19,224,17.727901,23120.0,1,1,66,7,1534.0
201522,2024-05-13 05:21:26,646,4172,38.56,3648086,42,0,0,1,38.56,5,2,0,Night,1.12,1.1,1.06,1.06,16.91,0.24,107,34.499813,12231.0,1,0,102,5,26507.0
371587,2024-06-17 13:17:20,1166,1311,81.5,6700640,77,0,0,1,81.5,13,2,0,Afternoon,2.06,1.0,1.52,1.82,17.38,2.42,56,39.516785,67730.0,1,0,53,2,107298.0
209969,2024-05-14 17:40:28,713,3369,27.4,3778828,43,0,0,1,27.4,17,3,0,Afternoon,0.67,0.56,0.6,0.61,20.65,-0.64,152,40.707172,27185.0,1,0,80,5,26298.0
35648,2024-04-08 12:22:48,2189,2241,111.12,649368,7,0,0,1,111.12,12,2,0,Afternoon,1.52,1.5,1.5,1.54,31.8,1.2,275,72.98357,12203.0,1,1,114,10,8378.0
113554,2024-04-24 15:30:17,1323,654,83.67,2043017,23,0,0,1,83.67,15,4,0,Afternoon,1.01,1.1,0.98,1.04,38.69,0.02,221,82.722534,96987.0,1,1,63,7,102599.0
116934,2024-04-25 11:25:52,1813,603,122.96,2114752,24,0,0,1,122.96,11,5,1,Morning,1.48,1.35,1.56,1.58,72.16,0.55,132,83.23417,8988.0,1,1,67,7,12100.0
235949,2024-05-20 08:25:56,633,4736,64.83,4263956,49,0,0,1,64.83,8,2,0,Morning,0.7,0.68,0.85,0.77,39.87,-0.68,290,92.00938,43515.0,1,1,70,5,159736.0
7337,2024-04-02 12:30:24,860,1042,49.87,131424,1,0,0,1,49.87,12,3,0,Afternoon,1.48,1.26,1.27,1.57,14.7,1.11,56,33.59,22747.0,0,0,96,3,8271.0
142596,2024-04-30 16:17:32,569,1036,13.86,2564252,29,0,0,2,120.02,16,3,0,Afternoon,0.16,0.19,0.16,0.16,38.09,-1.87,262,85.010155,3059.0,1,1,102,8,1788.0
3005,2024-04-01 13:52:57,287,3085,4.52,49977,0,0,0,1,4.52,13,2,0,Afternoon,0.6,0.77,0.59,0.58,3.54,-0.86,208,7.5787983,9452.0,1,1,45,4,-1.0
37594,2024-04-08 19:47:13,1035,1375,1.57,676033,7,0,0,1,1.57,19,2,0,Evening,0.23,0.37,0.27,0.22,3.17,-1.66,254,6.8232284,16122.0,1,0,70,9,19643.0
96527,2024-04-21 07:59:39,686,3214,68.42,1756779,20,0,0,1,68.42,7,1,0,Morning,0.76,0.84,0.77,0.79,40.96,-0.52,78,89.84423,104719.0,1,0,61,2,5815.0
219324,2024-05-16 16:23:39,655,3249,127.9,3947019,45,0,0,1,127.9,16,5,1,Afternoon,1.28,1.04,1.43,1.25,43.63,0.64,249,100.17245,6317.0,1,0,89,7,19531.0
260704,2024-05-25 11:14:25,41,3584,8.36,4706065,54,0,0,1,8.36,11,7,1,Morning,1.49,1.36,1.36,1.2,2.56,1.07,92,5.6258698,37106.0,1,0,113,3,90671.0
226372,2024-05-18 08:28:19,618,2152,9.43,4091299,47,0,0,2,17.79,8,7,1,Morning,0.97,1.2,1.23,1.22,9.21,-0.03,185,9.697946,23.0,1,1,72,6,51670.0
122242,2024-04-26 12:52:18,755,2586,45.68,2206338,25,0,0,1,45.68,12,6,1,Afternoon,0.65,0.98,0.63,0.65,33.2,-0.75,192,70.46656,47869.0,1,1,117,5,64.0
356023,2024-06-14 10:21:43,1585,1852,45.06,6430903,74,0,0,1,45.06,10,6,1,Morning,1.19,1.0,1.05,1.07,19.27,0.37,76,37.995132,119780.0,1,1,77,3,100101.0
345233,2024-06-12 05:46:02,1289,3022,49.89,6241562,72,0,0,1,49.89,5,4,0,Night,1.59,0.91,1.58,1.58,15.39,1.2,81,31.383333,145239.0,1,0,62,1,83672.0
260212,2024-05-25 09:48:00,2107,140,45.2,4700880,54,0,0,1,45.2,9,7,1,Morning,1.21,1.62,1.54,1.22,15.23,0.52,104,37.352596,4729.0,1,0,90,3,167841.0
203191,2024-05-13 11:23:44,1844,1362,59.27,3669824,42,0,0,1,59.27,11,2,0,Morning,1.64,1.35,1.58,1.69,18.96,1.22,215,36.20279,9588.0,1,0,100,12,1974.0
13737,2024-04-03 17:50:03,504,572,74.1,237003,2,0,0,2,111.5,17,4,0,Afternoon,1.4,1.24,1.35,1.36,24.96,0.85,286,52.986958,145.0,1,0,70,10,179874.0
227255,2024-05-18 11:17:06,1706,1055,11.07,4101426,47,0,0,1,11.07,11,7,1,Morning,0.64,0.68,0.63,0.64,8.68,-0.73,299,17.41515,13359.0,1,1,78,17,83782.0
290617,2024-05-31 14:32:34,83,25,127.91,5236354,60,0,0,1,127.91,14,6,1,Afternoon,1.63,1.95,1.72,1.56,37.36,1.33,242,78.383514,20360.0,1,0,70,7,21133.0
202500,2024-05-13 09:22:01,840,4967,296.2,3662521,42,1,3,1,296.2,9,2,0,Morning,3.99,1.78,1.8,2.99,68.15,3.26,317,74.28931,154421.0,1,1,65,8,193815.0
219109,2024-05-16 15:34:19,2415,2362,1.58,3944059,45,0,0,3,54.04,15,5,1,Afternoon,0.09,0.09,0.1,0.09,8.49,-1.99,180,18.452888,597.0,1,1,55,4,132311.0
263604,2024-05-26 03:04:58,2349,594,18.75,4763098,55,0,0,1,18.75,3,1,0,Night,1.32,1.73,1.24,1.36,8.11,0.57,99,14.156768,45119.0,1,1,83,3,83819.0
98397,2024-04-21 13:35:53,299,1226,1.84,1776953,20,0,0,2,7.94,13,1,0,Afternoon,0.23,0.25,0.27,0.27,7.49,-0.81,112,7.874643,1864.0,1,1,80,2,23937.0
183954,2024-05-09 11:05:36,1568,108,88.85,3323136,38,0,0,1,88.85,11,5,1,Morning,1.82,1.0,1.55,1.74,21.83,1.83,58,48.83431,174524.0,1,0,77,5,84268.0
13752,2024-04-03 17:55:33,315,2839,30.27,237333,2,0,0,1,30.27,17,4,0,Afternoon,0.67,0.74,0.76,0.68,20.68,-0.71,178,45.00663,14693.0,1,1,91,3,15869.0
291413,2024-05-31 17:36:40,861,3449,86.38,5247400,60,0,0,1,86.38,17,6,1,Afternoon,1.74,1.11,1.42,1.59,24.38,1.5,63,49.70508,32363.0,1,0,58,1,124404.0
361107,2024-06-15 11:13:35,787,209,395.1,6520415,75,1,3,1,395.1,11,7,1,Morning,5.91,1.74,4.51,5.34,42.91,7.65,173,66.80723,68809.0,1,1,71,4,259795.0
249642,2024-05-23 05:18:19,925,820,37.08,4511899,52,0,0,1,37.08,5,5,1,Night,1.01,1.23,1.13,1.04,16.93,0.02,250,36.74516,41961.0,1,0,122,8,68112.0
235064,2024-05-20 04:11:36,1469,712,46.74,4248696,49,0,0,1,46.74,4,2,0,Night,0.53,0.67,0.59,0.52,42.48,-0.99,286,88.68692,50019.0,1,0,88,15,139330.0
138008,2024-04-29 17:25:57,164,3892,50.75,2481957,28,0,0,1,50.75,17,2,0,Afternoon,0.99,1.18,0.91,0.93,22.06,-0.03,300,51.334633,7914.0,1,1,72,6,31274.0
229015,2024-05-18 16:54:14,858,173,118.95,4121654,47,0,0,1,118.95,16,7,1,Afternoon,1.55,1.24,1.56,1.55,35.44,1.18,144,76.96,130490.0,1,0,68,3,12227.0
100632,2024-04-22 04:51:43,2011,677,55.75,1831903,21,0,0,1,55.75,4,2,0,Night,0.72,0.67,0.62,0.74,76.75,-0.29,63,77.64,47228.0,1,0,50,1,14273.0
152767,2024-05-02 19:38:47,1035,1313,6.21,2749127,31,0,0,1,6.21,19,5,1,Evening,0.91,0.79,0.92,0.93,3.17,-0.19,254,6.8232284,16728.0,0,0,99,7,16728.0
73379,2024-04-16 10:07:54,202,1506,20.64,1332474,15,0,0,1,20.64,10,3,0,Morning,0.5,0.52,0.49,0.52,19.61,-1.04,187,41.014545,101798.0,1,1,94,4,42275.0
312410,2024-06-05 08:36:07,2066,1759,9.36,5646967,65,0,0,1,9.36,8,4,0,Morning,0.2,0.21,0.22,0.2,22.26,-1.67,204,46.55216,64044.0,1,0,122,8,64793.0
299404,2024-06-02 12:11:12,1797,2878,18.22,5400672,62,0,0,1,18.22,12,1,0,Afternoon,1.42,1.33,1.25,1.24,6.4,0.85,170,12.810294,96099.0,1,1,81,3,3327.0
2748,2024-04-01 13:03:50,314,119,48.97,47030,0,0,0,1,48.97,13,2,0,Afternoon,0.68,0.56,0.66,0.63,34.43,-0.66,300,71.8665,8266.0,1,1,94,8,-1.0
324516,2024-06-07 16:21:35,2255,4246,105.32,5847695,67,0,0,2,205.62,16,6,1,Afternoon,1.43,1.62,1.5,1.39,34.93,0.91,283,73.59163,1624.0,1,0,35,8,588304.0
27498,2024-04-06 16:14:14,2393,4307,7.46,490454,5,0,0,1,7.46,16,7,1,Afternoon,0.99,0.87,1.0,1.01,3.48,-0.02,305,7.5301313,21981.0,1,1,78,6,15795.0
115712,2024-04-25 07:35:07,1366,2299,76.54,2100907,24,0,0,1,76.54,7,5,1,Morning,0.86,0.86,0.82,0.81,45.65,-0.27,54,88.85963,8875.0,1,0,52,2,68980.0
290454,2024-05-31 14:01:43,1153,3075,40.4,5234503,60,0,0,1,40.4,14,6,1,Afternoon,0.52,1.23,0.57,0.53,36.23,-1.03,160,77.71863,16467.0,1,0,93,7,7942.0
302866,2024-06-03 08:35:50,2157,1984,67.24,5474150,63,0,0,1,67.24,8,2,0,Morning,1.18,0.93,1.49,1.26,25.35,0.41,113,56.804955,7746.0,1,0,59,5,147005.0
311550,2024-06-05 04:27:57,2111,3529,14.06,5632077,65,0,0,1,14.06,4,4,0,Night,0.84,0.96,0.99,0.83,7.58,-0.35,256,16.692148,10896.0,1,0,82,7,40787.0
180809,2024-05-08 15:53:11,2241,3031,9.48,3253991,37,0,0,1,9.48,15,4,0,Afternoon,0.25,0.29,0.24,0.25,18.03,-1.59,224,38.163483,14276.0,1,0,98,4,3448.0
92855,2024-04-20 11:29:32,250,729,51.98,1682972,19,0,0,1,51.98,11,7,1,Morning,0.99,0.68,0.98,1.0,24.03,-0.01,236,52.31873,77559.0,1,1,98,10,236336.0
330650,2024-06-09 04:33:00,691,2216,48.58,5977980,69,0,0,1,48.58,4,1,0,Night,1.61,1.39,1.27,1.52,12.76,1.44,148,30.198446,62609.0,1,0,109,5,38044.0
340721,2024-06-11 07:01:14,1323,958,61.53,6159674,71,0,0,1,61.53,7,3,0,Morning,0.74,0.79,0.84,0.76,38.69,-0.55,221,82.722534,46929.0,1,1,100,10,84075.0
111386,2024-04-24 09:00:02,1454,1312,20.62,2019602,23,0,0,2,34.85,9,4,0,Morning,1.2,1.18,1.57,1.17,8.13,0.43,144,17.139513,213.0,1,0,90,5,2166.0
130605,2024-04-28 09:35:30,2491,4922,58.26,2367330,27,0,0,1,58.26,9,1,0,Morning,1.55,1.27,1.44,1.51,15.43,1.34,108,37.610554,19982.0,1,0,65,4,2888.0
134714,2024-04-29 07:05:18,1975,807,14.91,2444718,28,0,0,1,14.91,7,2,0,Morning,1.26,1.05,1.42,1.01,7.81,0.4,170,11.807706,6842.0,1,0,61,2,61933.0
21225,2024-04-05 11:27:17,2341,1381,136.27,386837,4,0,0,1,136.27,11,6,1,Morning,1.91,1.79,1.71,1.93,32.59,1.99,297,71.31471,17727.0,1,0,104,11,79258.0
149265,2024-05-02 06:52:18,1608,288,99.15,2703138,31,0,0,1,99.15,6,5,1,Morning,1.27,1.0,1.17,1.2,33.62,0.62,230,78.30191,51537.0,1,0,36,4,72203.0
345367,2024-06-12 06:28:02,1198,2069,69.46,6244082,72,0,0,1,69.46,6,4,0,Morning,0.98,0.93,0.92,0.98,31.18,-0.04,178,70.82359,8206.0,1,0,83,9,61002.0
364772,2024-06-16 07:33:28,608,964,29.15,6593608,76,0,0,1,29.15,7,1,0,Morning,0.72,0.87,0.8,0.74,18.54,-0.61,284,40.51384,55781.0,1,1,112,12,46128.0
279621,2024-05-29 10:08:58,322,1523,39.12,5047738,58,0,0,1,39.12,10,4,0,Morning,1.09,1.34,1.2,1.06,15.57,0.21,290,35.860516,16919.0,1,1,65,11,2797.0
102660,2024-04-22 12:09:39,825,740,58.82,1858179,21,0,0,1,58.82,12,2,0,Afternoon,1.11,1.11,1.1,1.05,26.0,0.22,266,53.000225,19050.0,1,1,78,9,104746.0
261196,2024-05-25 12:38:30,128,131,95.57,4711110,54,0,0,2,144.78,12,7,1,Afternoon,1.42,1.32,1.46,1.46,28.52,0.99,229,67.23681,1032.0,1,1,75,9,9052.0
214602,2024-05-15 16:39:08,1526,916,55.9,3861548,44,0,0,1,55.9,16,4,0,Afternoon,0.55,0.88,0.69,0.6,42.5,-1.06,71,100.91437,13969.0,1,0,87,2,13210.0
138836,2024-04-30 02:17:40,1569,2194,69.59,2513860,29,0,0,1,69.59,2,3,0,Night,0.74,0.81,0.74,0.74,44.17,-0.56,157,94.46943,47192.0,1,0,63,2,57754.0
133746,2024-04-28 22:08:57,1202,1871,31.68,2412537,27,0,0,1,31.68,22,1,0,Evening,0.92,1.06,0.89,0.89,16.87,-0.16,290,34.459137,114199.0,1,1,111,12,71724.0
67719,2024-04-15 06:38:57,1693,3395,20.95,1233537,14,0,0,1,20.95,6,2,0,Morning,1.27,1.31,1.25,1.28,7.57,0.58,314,16.560764,44227.0,1,1,97,12,56081.0
66257,2024-04-14 17:24:14,2393,2275,1.1,1185854,13,0,0,1,1.1,17,1,0,Afternoon,0.15,0.16,0.14,0.15,3.48,-1.85,305,7.5301313,31221.0,1,1,83,8,33906.0
57542,2024-04-13 03:42:40,2115,3588,9.92,1050160,12,0,0,1,9.92,3,7,1,Night,0.16,0.11,0.14,0.15,27.48,-1.86,250,61.148,24918.0,1,0,113,11,125255.0
88364,2024-04-19 12:05:48,833,3555,21.05,1598748,18,0,0,1,21.05,12,6,1,Afternoon,0.66,0.76,0.61,0.64,14.69,-0.75,185,32.08238,26241.0,1,1,77,10,172451.0
148555,2024-05-02 02:06:37,131,2937,70.7,2685997,31,0,0,1,70.7,2,5,1,Night,1.28,0.92,1.15,1.24,25.6,0.6,307,55.36824,29972.0,1,0,125,12,2247.0
22289,2024-04-05 14:28:09,1612,1128,40.54,397689,4,0,0,1,40.54,14,6,1,Afternoon,1.56,1.87,1.58,1.44,12.44,1.17,82,26.001463,91909.0,1,0,77,2,167199.0
65958,2024-04-14 16:14:36,1056,2940,88.65,1181676,13,0,0,1,88.65,16,1,0,Afternoon,1.19,1.32,1.21,1.2,32.97,0.42,236,74.735466,9594.0,1,1,48,7,977688.0
232454,2024-05-19 12:23:19,1131,2858,22.72,4191799,48,0,0,1,22.72,12,1,0,Afternoon,0.34,0.38,0.34,0.34,30.39,-1.45,249,66.72257,9372.0,1,0,71,10,93453.0
278666,2024-05-29 07:01:18,286,4062,40.94,5036478,58,0,0,1,40.94,7,4,0,Morning,1.24,1.09,1.1,1.22,16.04,0.49,150,33.0714,43139.0,1,1,94,5,43063.0
319777,2024-06-06 16:27:14,764,611,46.55,5761634,66,0,0,1,46.55,16,5,1,Afternoon,1.0,1.0,1.21,0.98,22.07,0.0,103,46.514076,80423.0,1,0,76,2,174694.0
31492,2024-04-07 13:39:41,891,4291,105.32,567581,6,0,0,1,105.32,13,1,0,Afternoon,1.39,1.57,1.54,1.32,33.22,0.89,291,75.86564,4568.0,1,1,152,12,10780.0
354134,2024-06-13 23:21:17,1016,2895,63.98,6391277,73,0,0,1,63.98,23,5,1,Evening,1.42,1.37,1.64,1.54,20.62,0.91,268,45.190933,9299.0,1,0,84,10,48712.0
220837,2024-05-17 05:40:22,352,1955,31.38,3994822,46,0,0,1,31.38,5,6,1,Night,1.27,1.05,1.15,1.25,11.09,0.6,214,24.719345,62767.0,1,0,82,5,148511.0
15304,2024-04-04 07:36:26,1960,4538,19.38,286586,3,0,0,1,19.38,7,5,1,Morning,0.88,1.0,0.91,0.9,8.71,-0.3,177,22.000904,54646.0,1,0,123,5,83447.0
